pickupOwnerFirstName,pickupOwnerLastName,pickupOwnerStreet,pickupOwnerCity,pickupOwnerState,pickupOwnerPostal,pickupOwnerCountry,pickupOwnerEmail,pickupOwnerPhone,pickupLatitude,pickupLongitude,pickupCategories,pickupAt,pickupTimeZoneId,recipientOwnerFirstName,recipientOwnerLastName,recipientOwnerStreet,recipientOwnerCity,recipientOwnerState,recipientOwnerPostal,recipientOwnerCountry,recipientOwnerEmail,recipientOwnerPhone,recipientLatitude,recipientLongitude,recipientRestrictions,recipientSunday,recipientMonday,recipientTuesday,recipientWednesday,recipientThursday,recipientFriday,recipientSaturday
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Mary,Thomas,302 Station Street,San Francisco,CA,94103,US,MaryMThomas@jourrapide.com,510-870-1254,37.714836,-122.454649,10,31439,28978,45416,44712,29994,8145,48880
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Beth,Pittman,828 Jim Rosa Lane,San Francisco,CA,94143,US,BethAPittman@einrot.com,415-803-8050,37.747961,-122.399628,11,24041,43953,45287,15540,3939,50902,59352
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Ira,Maxwell,1909 Wolf Pen Road,San Francisco,CA,94107,US,IraIMaxwell@cuvox.de,650-403-6015,37.786753,-122.467571,11,47265,10065,2860,57440,10681,23294,64780
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Michael,Carter,1591 Delaware Avenue,San Francisco,CA,94107,US,MichaelDCarter@gustr.com,415-308-3956,37.78668,-122.429534,12,297,30906,45183,61045,54351,28101,22471
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Lucille,Gunn,2006 Roosevelt Street,San Francisco,CA,94115,US,LucilleJGunn@superrito.com,415-409-4133,37.703271,-122.4128,15,54578,51070,22439,27200,65461,60008,41993
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Vicki,Smith,2653 Rardin Drive,San Francisco,CA,94107,US,VickiNSmith@rhyta.com,650-722-6966,37.77166,-122.422537,18,64070,21660,49650,32189,8770,54901,65307
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Janet,Hardison,1235 Roosevelt Street,San Francisco,CA,94103,US,JanetDHardison@einrot.com,415-462-8764,37.856242,-122.463519,21,1548,56431,57624,41432,35225,40400,37806
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Nancy,Evans,1474 Locust View Drive,San Francisco,CA,94108,US,NancyREvans@einrot.com,415-986-6693,37.69586,-122.374357,22,24761,32722,57780,6761,25093,57202,65147
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Kathryn,McDuffie,2231 Thunder Road,San Francisco,CA,94104,US,KathrynJMcDuffie@superrito.com,650-581-3448,37.767316,-122.330088,22,38040,19293,35945,6113,13394,38655,31496
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Jeffrey,Vuong,1481 Boring Lane,San Francisco,CA,94108,US,JeffreyKVuong@armyspy.com,415-733-2346,37.888261,-122.499762,24,22909,34275,39610,6712,57445,332,50148
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Saundra,Turner,4592 Wolf Pen Road,San Francisco,CA,94107,US,SaundraKTurner@rhyta.com,650-400-4902,37.832349,-122.326814,25,56318,15741,10238,12595,59347,65495,44597
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Elizabeth,Jimenez,4534 Wolf Pen Road,San Francisco,CA,94107,US,ElizabethIJimenez@gustr.com,650-412-7569,37.76768,-122.32831,28,60335,15986,7301,52151,16879,25540,35418
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Steven,Sevilla,4642 Station Street,San Francisco,CA,94104,US,StevenSSevilla@jourrapide.com,510-921-4898,37.70632,-122.35255,28,19667,61279,955,25541,61881,15320,16054
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,David,Ahrens,3118 Larry Street,San Francisco,CA,94107,US,DavidGAhrens@superrito.com,415-228-3933,37.692432,-122.364535,29,8716,55679,21240,15978,22384,10215,20705
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Imogene,Briley,2667 Thunder Road,San Francisco,CA,94108,US,ImogeneTBriley@superrito.com,650-483-9444,37.80248,-122.439052,29,25586,48220,24415,26814,895,58983,29148
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Arlene,Howard,4645 Hide A Way Road,San Francisco,CA,94107,US,ArleneJHoward@dayrep.com,408-213-0718,37.780997,-122.414565,32,35532,41670,12337,27222,53359,45675,34264
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Linda,Brown,2870 Haul Road,San Francisco,CA,94143,US,LindaEBrown@superrito.com,650-999-3353,37.684163,-122.381578,34,11272,53654,45803,43299,9604,24149,20980
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Karla,Isaac,2736 Beech Street,San Francisco,CA,94124,US,KarlaRIsaac@cuvox.de,925-800-2525,37.640002,-122.30311,35,9128,38922,37075,11121,23916,43586,3886
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Scott,Madrid,647 Delaware Avenue,San Francisco,CA,94115,US,ScottSMadrid@cuvox.de,415-346-6478,37.712076,-122.343066,38,33384,2566,32904,63826,36534,47686,60586
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,John,Howard,4598 Delaware Avenue,San Francisco,CA,94124,US,JohnJHoward@gustr.com,415-341-8610,37.819364,-122.289584,38,56890,35328,44295,14749,48744,1884,15798
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Helen,Nabors,4500 Jim Rosa Lane,San Francisco,CA,94108,US,HelenDNabors@einrot.com,415-839-9840,37.733684,-122.478229,39,20457,42738,21172,14230,59872,15459,17980
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Donna,Michalak,221 Thompson Drive,San Francisco,CA,94108,US,DonnaLMichalak@cuvox.de,510-387-6452,37.717671,-122.487056,39,59495,43273,50768,29919,18949,9434,24557
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Gail,Spinney,4152 Jim Rosa Lane,San Francisco,CA,94107,US,GailTSpinney@cuvox.de,415-783-5346,37.82751,-122.408467,39,43599,53156,62467,9380,51413,34790,21333
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Chester,Smart,1307 Cemetery Street,San Francisco,CA,94104,US,ChesterMSmart@teleworm.us,831-824-4746,37.859125,-122.454189,39,460,55671,16861,17847,30686,36191,57138
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Mary,Lininger,470 Roosevelt Street,San Francisco,CA,94107,US,MaryJLininger@dayrep.com,415-375-7962,37.803035,-122.331815,40,8742,54845,21505,44402,19261,9062,18753
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Charles,Fields,1307 Roosevelt Street,San Francisco,CA,94115,US,CharlesMFields@teleworm.us,415-359-7985,37.78253,-122.476017,40,32097,60189,8001,35754,24448,23423,45687
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Harriet,Patel,3664 Roosevelt Street,San Francisco,CA,94108,US,HarrietJPatel@armyspy.com,415-393-0301,37.746646,-122.477431,40,22941,13137,14100,5573,39127,20712,984
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Steven,Brown,2440 Wayside Lane,San Francisco,CA,94107,US,StevenMBrown@jourrapide.com,510-322-4900,37.710084,-122.356996,40,58184,52060,239,26028,25683,30538,3275
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Myra,Donohoe,2333 Roosevelt Street,San Francisco,CA,94112,US,MyraJDonohoe@rhyta.com,415-405-2246,37.682386,-122.384887,44,11325,44013,11907,19189,32596,43984,19658
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Roderick,Beck,4723 Pretty View Lane,San Francisco,CA,94103,US,RoderickOBeck@armyspy.com,707-922-1209,37.697319,-122.428655,45,27045,10024,27281,4871,50223,11857,13874
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Guillermo,Nord,2919 Jim Rosa Lane,San Francisco,CA,94108,US,GuillermoGNord@cuvox.de,415-839-2068,37.732239,-122.335591,45,2000,36122,58970,22077,49195,25181,33762
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Malka,Weathersby,41 Jim Rosa Lane,San Francisco,CA,94108,US,MalkaDWeathersby@einrot.com,415-781-7825,37.761896,-122.326935,45,16190,22920,10136,37617,13235,30685,15166
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Nereida,Seely,4822 Rardin Drive,San Francisco,CA,94124,US,NereidaRSeely@gustr.com,650-732-1251,37.767696,-122.477804,46,58814,44859,58909,12278,13342,6861,9948
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Eric,Torres,347 Jim Rosa Lane,San Francisco,CA,94108,US,EricATorres@teleworm.us,415-774-8659,37.724077,-122.502033,49,36372,32307,30648,19152,48059,42740,59009
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Nellie,Sievers,2569 Thunder Road,San Francisco,CA,94111,US,NellieJSievers@jourrapide.com,650-545-2880,37.779635,-122.472903,51,33890,51447,43375,56961,54742,56823,11897
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Alberto,Johnson,1984 Delaware Avenue,San Francisco,CA,94108,US,AlbertoLJohnson@einrot.com,415-244-9566,37.764427,-122.498688,52,44950,60452,37339,31255,5836,30156,59837
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Kenneth,Aguilar,7 Locust View Drive,San Francisco,CA,94108,US,KennethPAguilar@rhyta.com,415-994-1972,37.775654,-122.459697,53,56441,40011,63375,25457,13170,52317,2059
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Terese,Wilkins,2492 Forest Avenue,San Francisco,CA,94143,US,TereseAWilkins@superrito.com,650-202-7617,37.769788,-122.447825,54,45724,12702,13041,9998,45896,58085,45241
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Ronald,Kennedy,4343 Rardin Drive,San Francisco,CA,94107,US,RonaldDKennedy@armyspy.com,650-648-9299,37.780838,-122.474584,55,12101,15198,37142,63955,49731,49106,53369
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Jason,Cook,945 Jim Rosa Lane,San Francisco,CA,94108,US,JasonOCook@cuvox.de,415-834-3714,37.802653,-122.434786,56,7853,64805,52089,35942,47470,17397,2941
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Patricia,Baxter,1445 Friendship Lane,San Francisco,CA,94108,US,PatriciaTBaxter@gustr.com,408-674-2510,37.800436,-122.398329,57,27539,37530,31862,48821,59468,31303,30971
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Marcie,Pennington,452 Duck Creek Road,San Francisco,CA,94105,US,MarcieTPennington@dayrep.com,650-763-7754,37.69467,-122.317639,58,25146,59549,45245,28129,58727,1242,28068
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Johnny,Schutt,4300 Boring Lane,San Francisco,CA,94110,US,JohnnyJSchutt@gustr.com,415-647-1106,37.67378,-122.403736,58,38421,41297,7429,50784,36863,41054,18959
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Charlene,Slade,1535 Locust View Drive,San Francisco,CA,94107,US,CharleneBSlade@fleckens.hu,415-997-1282,37.756303,-122.37812,60,34848,57459,42902,18419,9622,51412,37029
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Jc,Brown,659 Roosevelt Street,San Francisco,CA,94108,US,JcSBrown@superrito.com,415-397-2306,37.881792,-122.49273,61,56305,63405,16761,56925,28927,28902,42401
Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,37.747425,37.747425,27,Fri Nov 25 15:00:00 MST 2016,America/Los_Angeles,Louella,Henshaw,4824 Boring Lane,San Francisco,CA,94107,US,LouellaLHenshaw@gustr.com,415-645-8313,37.805451,-122.440745,62,32390,51927,64283,16238,6724,50631,50154
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,David,Austin,4164 Roosevelt Street,San Francisco,CA,94108,US,DavidMAustin@superrito.com,415-434-0591,37.724295,-122.351623,0,45943,26253,65344,53784,56325,41518,12856
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Walter,Osborne,3376 Larry Street,San Francisco,CA,94107,US,WalterSOsborne@dayrep.com,415-226-7893,37.805788,-122.403222,0,36024,48588,50997,29719,36505,24883,33194
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Richard,Berkey,4623 Locust View Drive,San Francisco,CA,94108,US,RichardTBerkey@gustr.com,415-989-3660,37.801114,-122.446785,0,53384,55410,63746,20188,43435,51099,24603
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Wilma,Parker,4737 Wolf Pen Road,San Francisco,CA,94107,US,WilmaLParker@superrito.com,650-426-3556,37.776092,-122.373067,0,36971,44747,58771,3085,36492,40968,21843
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Mariana,Summers,4991 Locust View Drive,San Francisco,CA,94108,US,MarianaJSummers@einrot.com,415-954-6888,37.840196,-122.472547,0,63406,5288,38197,50711,18735,14071,33556
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Basil,Mendez,611 Forest Avenue,San Francisco,CA,94143,US,BasilMMendez@armyspy.com,650-202-2768,37.747288,-122.421049,2,20665,46421,5094,62704,15495,45761,28300
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Carol,Payne,484 Ella Street,San Francisco,CA,94107,US,CarolTPayne@gustr.com,650-297-9398,37.769981,-122.350975,2,30335,22882,19101,56170,36300,40347,63077
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Edwin,Ingram,3086 Jim Rosa Lane,San Francisco,CA,94108,US,EdwinVIngram@teleworm.us,415-834-3217,37.699471,-122.474117,3,63057,15276,11938,21824,19664,62825,1396
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Christopher,Armer,3421 Duck Creek Road,San Francisco,CA,94108,US,ChristopherMArmer@armyspy.com,650-766-1028,37.780068,-122.450153,3,48285,39118,8451,29064,2082,52236,40408
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Gertrude,Duprey,3391 Lindale Avenue,San Francisco,CA,94107,US,GertrudeLDuprey@superrito.com,510-542-0544,37.846828,-122.297586,3,19509,57232,26678,37234,55949,22872,31726
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Reggie,Hunter,3041 Boring Lane,San Francisco,CA,94107,US,ReggieTHunter@einrot.com,415-737-1680,37.815249,-122.366953,4,42902,22549,13450,58322,56688,23777,30538
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Beverly,Caldwell,4352 Harrison Street,San Francisco,CA,94107,US,BeverlyJCaldwell@gustr.com,415-531-7726,37.731712,-122.451843,6,57140,53437,12793,63867,10267,43490,12159
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Glen,Parr,4126 Larry Street,San Francisco,CA,94124,US,GlenDParr@jourrapide.com,415-200-4930,37.637549,-122.416637,7,10001,14404,20667,43497,19710,51701,40343
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Charles,Johnson,1080 Hillview Drive,San Francisco,CA,94103,US,CharlesPJohnson@dayrep.com,707-221-7928,37.688231,-122.352827,7,57784,31216,34186,63943,59970,59429,33734
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Lawrence,Miller,2024 Boring Lane,San Francisco,CA,94108,US,LawrenceMMiller@cuvox.de,415-622-1520,37.832912,-122.310208,8,43306,3858,2870,46535,32758,50448,43759
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Kristen,Brown,4125 Friendship Lane,San Francisco,CA,94108,US,KristenMBrown@superrito.com,408-607-5735,37.72559,-122.41759,10,52531,51199,20519,8975,3731,57258,60789
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Stephanie,Salas,3231 Wolf Pen Road,San Francisco,CA,94107,US,StephanieJSalas@superrito.com,650-449-3909,37.773484,-122.469794,10,51424,65041,16936,44406,64637,50789,18347
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,James,Davis,4409 Wolf Pen Road,San Francisco,CA,94107,US,JamesBDavis@fleckens.hu,650-392-2779,37.779614,-122.388844,10,128,30738,57129,65308,57186,12390,28771
Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,37.721771,37.721771,36,Thu Nov 03 20:00:00 MDT 2016,America/Los_Angeles,Beth,Pittman,828 Jim Rosa Lane,San Francisco,CA,94143,US,BethAPittman@einrot.com,415-803-8050,37.747961,-122.399628,11,24041,43953,45287,15540,3939,50902,59352
